question_id,amazon.nova-lite-v1:0,amazon.nova-micro-v1:0,amazon.nova-pro-v1:0,azerogpt,chatgpt-4o-latest-2025-01-29,chatgpt-4o-latest-2025-03-27,claude-3-5-haiku-20241022,claude-3-5-sonnet-20241022,claude-3-7-sonnet-20250219-base,claude-3-7-sonnet-20250219-thinking-64k,claude-3-opus-20240229,command-r-08-2024,command-r-plus-08-2024,deepseek-r1,deepseek-r1-distill-llama-70b,deepseek-r1-distill-qwen-32b,deepseek-v3,deepseek-v3-0324,dracarys2-72b-instruct,dracarys2-llama-3.1-70b-instruct,gemini-1.5-pro-002,gemini-2.0-flash-001,gemini-2.0-flash-exp,gemini-2.0-flash-lite-001,gemini-2.0-flash-lite-preview-02-05,gemini-2.0-flash-thinking-exp-01-21,gemini-2.0-flash-thinking-exp-1219,gemini-2.0-pro-exp-02-05,gemini-2.5-pro-exp-03-25,gemini-exp-1206,gemma-2-27b-it,gemma-3-27b-it,gpt-4.5-preview-2025-02-27,gpt-4o-2024-08-06,gpt-4o-2024-11-20,gpt-4o-mini-2024-07-18,grok-2-1212,grok-beta,hunyuan-turbos-20250313,learnlm-1.5-pro-experimental,llama-3.3-70b-instruct-turbo,meta-llama-3.1-405b-instruct-turbo,meta-llama-3.1-70b-instruct-turbo,meta-llama-3.1-8b-instruct-turbo,mistral-large-2411,mistral-small-2409,mistral-small-2501,mistral-small-2503,o1-2024-12-17-high,o1-mini-2024-09-12,o3-mini-2025-01-31-high,o3-mini-2025-01-31-low,o3-mini-2025-01-31-medium,qwen2.5-max,qwq-32b,qwq-32b-preview,step-2-16k-202411,category,task
c57a21d679d639e6a2567a39f486226807806fd543c86dd3295b3ebb50424738,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,language,typos
c675d9db6b456f793da486f16102468ed1e241bbb7846039608b2c0f9c5d1012,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,coding,LCB_generation
c705c2cb748828079f1df6200f61c13b90b7b6018432be18dfa10824356d7bbc,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,language,typos
c7807c2577e787d7fa8dd21a799d1732b16d7145af40fe4744a9c0616995f1db,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,language,connections
c7b94d923f84984a887cad0ea46b22f7ea0088c10ec6e9e6b11ba8f9f18ea669,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,0.25,1.0,0.25,1.0,instruction_following,paraphrase
c94b09d2821d5c5bc7b4c5539a9dc2a9d28b862c78870e2e0117e5d73ebd0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,language,connections
c9f90ef52f56fab5054cb3d34da9978c4f1cbffa28255df80505ed158add5438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,language,typos
cac27bd258fe503db270cac5f1b5b7e67a16a603323a4c87118290815224ba8a,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,instruction_following,paraphrase
cb6329c32fb9a47e166baa14a48f6425a3c0985afd9748843eacb41358fff8f2,0.1515151515151515,0.18181818181818177,0.18181818181818177,0.1515151515151515,0.21212121212121215,0.4242424242424242,0.12121212121212122,0.4545454545454546,0.48484848484848486,0.5454545454545454,0.33333333333333337,0.12121212121212122,0.18181818181818177,0.33333333333333337,0.12121212121212122,0.12121212121212122,0.36363636363636365,0.303030303030303,0.18181818181818177,0.18181818181818177,0.36363636363636365,0.6666666666666667,0.48484848484848486,0.3939393939393939,0.21212121212121215,0.3939393939393939,0.303030303030303,0.6363636363636364,0.48484848484848486,0.5757575757575757,0.09090909090909094,0.12121212121212122,0.24242424242424243,0.2727272727272727,0.18181818181818177,0.09090909090909094,0.303030303030303,0.33333333333333337,0.1515151515151515,0.18181818181818177,0.12121212121212122,0.21212121212121215,0.12121212121212122,0.09090909090909094,0.18181818181818177,0.18181818181818177,0.303030303030303,0.1515151515151515,0.4242424242424242,0.18181818181818177,0.2727272727272727,0.09090909090909094,0.030303030303030276,0.33333333333333337,0.09090909090909094,0.09090909090909094,0.1515151515151515,language,plot_unscrambling
ccf40d3ba5eed106abc518f7c58a4a72b5c1f732ec33cad5e0617b54ff46fa22,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,coding,LCB_generation
cd2f643fc3de0dbcb738ea9f8ca03f738a76bea2110d7dd97ccf0d8e418a8694,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,coding,LCB_generation
cda113bc6eb86792d2eb9e1b092824370924fcc344bd7ee0053e5c6dd4167bf7,0.25,0.1785714285714286,0.3214285714285714,0.25,0.4642857142857143,0.3928571428571429,0.2857142857142857,0.5,0.4642857142857143,0.3571428571428571,0.3928571428571429,0.1785714285714286,0.2142857142857143,0.3571428571428571,0.2857142857142857,0.2142857142857143,0.3571428571428571,0.4642857142857143,0.3571428571428571,0.3214285714285714,0.4285714285714286,0.4642857142857143,0.4642857142857143,0.25,0.3928571428571429,0.2142857142857143,0.3928571428571429,0.3928571428571429,0.5714285714285714,0.4285714285714286,0.3571428571428571,0.25,0.5714285714285714,0.3214285714285714,0.3214285714285714,0.25,0.3571428571428571,0.3928571428571429,0.3214285714285714,0.4285714285714286,0.25,0.3928571428571429,0.3214285714285714,0.1428571428571429,0.5357142857142857,0.1071428571428571,0.2857142857142857,0.3928571428571429,0.4285714285714286,0.2142857142857143,0.25,0.1785714285714286,0.0714285714285714,0.4642857142857143,0.3214285714285714,0.2142857142857143,0.2142857142857143,language,plot_unscrambling
cdafc75fce4bd1a999b1d4020a39218a2f1753d02de4e461aad4c87957ff541e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,language,typos
ce81b1a8ba67cb356f9364935da8f8efd970d47fb65ef9b562312a93e8f92e72,0.21052631578947367,0.07894736842105265,0.10526315789473684,0.07894736842105265,0.21052631578947367,0.26315789473684215,0.1578947368421053,0.2894736842105263,0.42105263157894735,0.39473684210526316,0.26315789473684215,0.1842105263157895,0.07894736842105265,0.2894736842105263,0.21052631578947367,0.13157894736842102,0.21052631578947367,0.2894736842105263,0.07894736842105265,0.3157894736842105,0.26315789473684215,0.26315789473684215,0.1842105263157895,0.21052631578947367,0.052631578947368474,0.368421052631579,0.21052631578947367,0.39473684210526316,0.5,0.3157894736842105,0.21052631578947367,0.26315789473684215,0.368421052631579,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.21052631578947367,0.21052631578947367,0.13157894736842102,0.26315789473684215,0.23684210526315785,0.26315789473684215,0.23684210526315785,0.052631578947368474,0.2894736842105263,0.07894736842105265,0.2894736842105263,0.21052631578947367,0.2894736842105263,0.13157894736842102,0.13157894736842102,0.10526315789473684,0.02631578947368418,0.2894736842105263,0.13157894736842102,0.23684210526315785,0.23684210526315785,language,plot_unscrambling
cf932b62f91764e164fa14f8b4f50ad8346b1b653765fb9fdec13d372b10be73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,coding,LCB_generation
d0a1dd075ed0855416a8162821e420775b1b0a18a6360a8d7893d6e3b7da63e3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,language,typos
d12f011a17ae215859dc3f252922c1ad4b9292a0bda447889231a1b25c5baf6e,0.0,0.25,0.5,0.25,0.5,1.0,0.25,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.25,0.25,0.5,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.5,1.0,0.25,0.25,0.0,0.0,0.0,0.25,1.0,0.5,0.5,0.0,0.25,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,0.0,language,connections
d191855119f72c53a37db900f0fbf8d177bb12c255da8284af51335e57272f83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,coding,LCB_generation
d1fa30fdaf510249ebfb000dbf2c8369b1eba32ad681d242a42965b861702aa2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,language,connections
d2219cbcfb548081a6cfbfc20e66b6f668d30bfe2c00c68f3e2e0a916f26dc5c,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,language,typos
d22f56a40a227b92aaebf04776e513722caec1a8d654c16cab8285a9adca98d9,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,language,typos
d2a4e99cd524b406807a10854a482e67541e2f5fb9dbfa180009b8651795d443,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,language,typos
d2adc0a1fad83dc359b9b10550d05c3b551685dbd85ca6f9f68721a7ecdc4785,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,instruction_following,paraphrase
d2eaee481a009c1f7e73a89754f33997d357c70a40a2338258542e5a1685a272,0.07692307692307687,0.15384615384615385,0.34615384615384615,0.23076923076923073,0.3076923076923077,0.46153846153846156,0.1923076923076923,0.3076923076923077,0.3846153846153846,0.5,0.3846153846153846,0.07692307692307687,0.1923076923076923,0.34615384615384615,0.1923076923076923,0.2692307692307693,0.3076923076923077,0.3076923076923077,0.3846153846153846,0.3846153846153846,0.5,0.34615384615384615,0.1923076923076923,0.15384615384615385,0.11538461538461542,0.1923076923076923,0.23076923076923073,0.34615384615384615,0.46153846153846156,0.2692307692307693,0.1923076923076923,0.34615384615384615,0.1923076923076923,0.3846153846153846,0.2692307692307693,0.15384615384615385,0.3846153846153846,0.34615384615384615,0.2692307692307693,0.46153846153846156,0.34615384615384615,0.2692307692307693,0.3076923076923077,0.07692307692307687,0.34615384615384615,0.07692307692307687,0.1923076923076923,0.3076923076923077,0.34615384615384615,0.15384615384615385,0.11538461538461542,0.11538461538461542,0.15384615384615385,0.23076923076923073,0.3076923076923077,0.23076923076923073,0.5,language,plot_unscrambling
d414f7768eb066f524236800aa2dbb8a4554f2e4abc22a99ef88fe30cbcc308e,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,coding,LCB_generation
d4bd1999def3b5e4ee1386c7dd153622187b687fbdc226f4f278f073a149d6bc,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,language,typos
d5213885ecf30ec0d5b6fa5e53af31eb5ed207d3257b2ae8843b1eed735ac7a5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,coding,LCB_generation
d5ecf69bb5d8e62278ed3d129812cdc0e9bfb90d8b6ca369847e6ed19edffffb,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,coding,coding_completion
d5fbbb49de002618754cf40e38a38597778be9b7270db18aec5312ab3626646e,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,instruction_following,paraphrase
d73cd706293dc663e051e782aefaac33aca3c2c716c62d313d99a37c2bd8bf2d,0.052631578947368474,0.07894736842105265,0.3421052631578947,0.10526315789473684,0.368421052631579,0.42105263157894735,0.13157894736842102,0.5789473684210527,0.5526315789473684,0.5789473684210527,0.2894736842105263,0.10526315789473684,0.1578947368421053,0.26315789473684215,0.07894736842105265,0.07894736842105265,0.23684210526315785,0.2894736842105263,0.07894736842105265,0.1578947368421053,0.5,0.3421052631578947,0.3157894736842105,0.26315789473684215,0.26315789473684215,0.2894736842105263,0.1842105263157895,0.5,0.6578947368421053,0.4473684210526315,0.1842105263157895,0.26315789473684215,0.368421052631579,0.1842105263157895,0.26315789473684215,0.052631578947368474,0.10526315789473684,0.052631578947368474,0.13157894736842102,0.26315789473684215,0.3157894736842105,0.4473684210526315,0.5526315789473684,0.07894736842105265,0.2894736842105263,0.10526315789473684,0.07894736842105265,0.1578947368421053,0.6052631578947368,0.07894736842105265,0.1842105263157895,0.052631578947368474,0.07894736842105265,0.5,0.10526315789473684,0.0,0.1842105263157895,language,plot_unscrambling
d761bf4d5741e128fca776f16db3dd1d6265291dc5dbe0831033d5918188ada0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,coding,LCB_generation
d791724d65cc48480ba550382ede768774da95b9dac2c40542e65594cd564298,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,language,typos
d889972c89bfce2e7e7c3b22b32e3163f0940006b5488f7615f8868e582d6d95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,language,typos
d9c8393373b3a80ed8f75ad3fbfbe74740f1799b3f2ae7a12486ec41a14aca53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,coding,LCB_generation
da4bf716ccdb1aa587869eb7b8003028c4416948efea4f85c6496abfc44ff920,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,language,typos
da578f206820d6be4519d710c3872a4c217f97f111b1f09c89b8e9ad675ce88d,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,instruction_following,paraphrase
dab0e3e74f8e31526d20c92dd0167e7825b547fa664110e5c674ab3e5407c448,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,instruction_following,paraphrase
db5240d8bb9da989f3ffea465538592857f8fa5b7d4293579356c8456253e721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,coding,LCB_generation
db75e090ee00a3cbeda9c24590e6854c659541daadc4de50c7a20b991d3e3557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,language,typos
dc0f52f11b1aedaa6fe5c8a84d2737a7616bab0b6e4c66dfbd49bf8df00ec2dd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,language,typos
